CustomerKey,GeographyKey,FirstName,MiddleName,LastName,NameStyle,BirthDate,MaritalStatus,Suffix,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase,CommuteDistance
26384,195,Jon,J,Zhu,FALSE,8/3/1956 00:00,M,,M,jon34@adventure-works.com,"$110,000 ",2,4,Partial College,Professional,1,4,"29, rue des Grands Champs",,1 (11) 500 555-0120,3/18/2004 00:00,5-10 Miles
26494,312,Nicholas,G,White,FALSE,2/22/1947 00:00,M,,M,nicholas13@adventure-works.com,"$70,000 ",2,1,Partial College,Professional,1,1,636 Vine Hill Way,,395-555-0190,4/7/2004 00:00,2-5 Miles
27302,207,Charles,M,Smith,FALSE,3/26/1957 00:00,M,,M,charles3@adventure-works.com,"$100,000 ",2,3,Partial College,Professional,1,4,"1416, place de la Concorde",,1 (11) 500 555-0195,6/15/2004 00:00,5-10 Miles
27304,189,Alexandra,A,Robinson,FALSE,11/12/1957 00:00,S,,M,alexandra82@adventure-works.com,"$110,000 ",2,4,Partial College,Professional,0,3,"22, quai Paul Doumer",,1 (11) 500 555-0134,4/2/2004 00:00,5-10 Miles
27306,195,Tony,R,Black,FALSE,8/4/1956 00:00,S,,M,tony22@adventure-works.com,"$110,000 ",2,4,Partial College,Professional,0,4,"53, rue Henri Gagnon",,1 (11) 500 555-0120,2/17/2004 00:00,5-10 Miles
27606,545,Courtney,A,Edwards,FALSE,5/27/1957 00:00,S,,M,courtney1@adventure-works.com,"$70,000 ",2,1,Partial College,Professional,0,0,1627 Ashford Court,,257-555-0188,7/4/2001 00:00,0-1 Miles
27625,542,Alexandria,W,Hughes,FALSE,4/1/1956 00:00,S,,M,alexandria11@adventure-works.com,"$90,000 ",2,1,Partial College,Professional,0,0,3407 Oak Brook Place,,638-555-0128,7/14/2001 00:00,10+ Miles
28037,553,Jeremiah,T,Gonzales,FALSE,6/18/1948 00:00,M,,M,jeremiah34@adventure-works.com,"$70,000 ",2,1,Partial College,Professional,1,2,8424 Montanya Court,,140-555-0123,6/16/2004 00:00,10+ Miles
28876,147,Austin,D,Garcia,FALSE,10/21/1957 00:00,M,,M,austin32@adventure-works.com,"$130,000 ",2,4,Partial College,Professional,1,2,Kalkweg 425,,1 (11) 500 555-0149,12/14/2003 00:00,0-1 Miles
28882,223,Tasha,E,Shen,FALSE,8/3/1956 00:00,M,,M,tasha2@adventure-works.com,"$110,000 ",2,4,Partial College,Professional,1,4,"9, rue des Vendangeurs",,1 (11) 500 555-0119,11/13/2003 00:00,5-10 Miles
29002,623,Hannah,F,Walker,FALSE,3/23/1948 00:00,M,,M,hannah21@adventure-works.com,"$70,000 ",2,1,Partial College,Professional,1,1,8357 Sandy Cove Lane,,176-555-0136,9/20/2003 00:00,10+ Miles
24535,188,David,B.,Shepard,FALSE,11/21/1957 00:00,M,,M,david23@adventure-works.com,"$110,000 ",2,4,Partial College,Professional,1,3,"570, avenue des Ternes",,192-555-0100,1/15/2004 00:00,5-10 Miles
11220,310,Erica,C,Huang,FALSE,2/23/1950 00:00,M,,M,erica5@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,9142 All Ways Drive,,618-555-0157,9/15/2003 00:00,10+ Miles
11225,635,Madison,D,Lee,FALSE,2/16/1951 00:00,M,,M,madison22@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,5927 Seaview Avenue,,471-555-0142,12/24/2003 00:00,10+ Miles
11226,552,Sydney,T,Ross,FALSE,9/27/1951 00:00,M,,M,sydney26@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,5252 Santa Fe,,219-555-0146,8/25/2003 00:00,2-5 Miles
12110,302,Bianca,Y,Guo,FALSE,2/3/1950 00:00,M,,M,bianca14@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,2745 Mt. Dias Blvd.,,613-555-0188,5/17/2002 00:00,10+ Miles
12118,298,Miguel,L,Sanchez,FALSE,1/27/1951 00:00,M,,M,miguel72@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,5648 California St.,,384-555-0123,5/7/2002 00:00,10+ Miles
12119,299,Keith,L,Raje,FALSE,6/1/1951 00:00,M,,M,keith17@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,0,1,9216 Sandy Way,,143-555-0184,11/6/2003 00:00,2-5 Miles
13232,543,Kaitlyn,L,Baker,FALSE,10/20/1948 00:00,S,,M,kaitlyn14@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,1003 Matterhorn Ct,,401-555-0126,3/10/2004 00:00,10+ Miles
13234,633,Robert,P,Lewis,FALSE,8/22/1948 00:00,S,,M,robert81@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,6178 E. 87th Street,,711-555-0115,8/4/2003 00:00,10+ Miles
13245,548,Angel,E,Scott,FALSE,6/24/1951 00:00,M,,M,angel38@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,0,1,4377 Westminster Pl.,,287-555-0168,1/8/2004 00:00,2-5 Miles
13370,546,Blake,M,Ross,FALSE,3/22/1948 00:00,M,,M,blake51@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,Rt. 6415 Box A,,331-555-0154,5/21/2004 00:00,10+ Miles
13371,548,Sydney,B,Gonzales,FALSE,11/20/1948 00:00,S,,M,sydney39@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,6880 N Lanky Lane,,712-555-0120,2/7/2004 00:00,10+ Miles
13387,299,Miranda,L,Jenkins,FALSE,3/21/1950 00:00,M,,M,miranda7@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,4739 Delta View Ln,,588-555-0148,5/5/2004 00:00,10+ Miles
13388,302,Marshall,M,Shen,FALSE,6/13/1950 00:00,S,,M,marshall23@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,1530 Dallis Drive,,170-555-0132,9/6/2003 00:00,10+ Miles
13398,638,Logan,L,Ross,FALSE,9/20/1951 00:00,M,,M,logan6@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,2416 Fairlane Place,,315-555-0143,5/24/2004 00:00,10+ Miles
14396,631,Zoe,S,Sanchez,FALSE,4/17/1948 00:00,S,,M,zoe22@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,792 Rahn Court,,137-555-0150,1/18/2004 00:00,10+ Miles
14406,299,Carrie,M,Schmidt,FALSE,8/15/1950 00:00,M,,M,carrie17@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,5616 Bayside Way,,244-555-0136,4/9/2003 00:00,2-5 Miles
15325,632,Elijah,P,Hayes,FALSE,5/20/1948 00:00,M,,M,elijah24@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,2660 St George Dr,,783-555-0162,9/12/2002 00:00,2-5 Miles
15336,302,Marco,J,Garcia,FALSE,9/21/1950 00:00,M,,M,marco15@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,1450 A St.,,627-555-0111,7/23/2004 00:00,2-5 Miles
15337,307,Rachel,A,Gonzales,FALSE,5/28/1950 00:00,M,,M,rachel65@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,9819 Sunsine Drive,,582-555-0135,10/2/2002 00:00,10+ Miles
15338,576,Marie,J,Navarro,FALSE,7/1/1950 00:00,M,,M,marie33@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,1295 Fabian Way,,621-555-0152,10/16/2002 00:00,10+ Miles
15339,322,Noah,J,Zhang,FALSE,7/1/1950 00:00,M,,M,noah21@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,1295 Fabian Way,,925-555-0143,10/16/2002 00:00,10+ Miles
16796,638,Kaitlyn,F,Martin,FALSE,6/5/1948 00:00,S,,M,kaitlyn37@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,6396 Pueblo Dr.,,463-555-0176,11/18/2003 00:00,10+ Miles
16797,644,Evan,V,Reed,FALSE,11/18/1948 00:00,M,,M,evan21@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,0,1,6566 Tono Lane,,735-555-0111,7/12/2003 00:00,2-5 Miles
16807,307,Virginia,J,Suri,FALSE,10/5/1950 00:00,M,,M,virginia1@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,6691 Brookview Dr,,468-555-0162,7/18/2003 00:00,10+ Miles
16811,642,Luis,R,Zhang,FALSE,4/19/1951 00:00,M,,M,luis23@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,2538 Stafford Ave,,679-555-0151,8/31/2003 00:00,10+ Miles
17155,316,Samuel,H,Lewis,FALSE,4/21/1949 00:00,M,,M,samuel71@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,0,2172 Almond Drive,,116-555-0112,2/3/2004 00:00,10+ Miles
17164,302,Ryan,S,Clark,FALSE,4/8/1950 00:00,M,,M,ryan55@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,156 Ulfinian Way,,502-555-0183,5/18/2004 00:00,2-5 Miles
18082,614,Steven,E,Sanchez,FALSE,10/14/1948 00:00,M,,M,steven27@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,5183 Sharon Pl.,,620-555-0127,5/11/2004 00:00,10+ Miles
18099,325,Marcus,M,Edwards,FALSE,5/10/1950 00:00,M,,M,marcus47@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,5014 S. Villa Way,,842-555-0134,12/12/2003 00:00,2-5 Miles
18105,552,Destiny,S,Brooks,FALSE,2/12/1951 00:00,M,,M,destiny45@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,7820 Blackridge Drive,,564-555-0191,9/27/2003 00:00,10+ Miles
18106,298,Carson,G,Alexander,FALSE,10/15/1951 00:00,M,,M,carson18@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,4236 Greenwood Pl.,,867-555-0136,10/23/2003 00:00,10+ Miles
19002,637,Alexis,R,Thompson,FALSE,10/8/1948 00:00,M,,M,alexis13@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,5665 Myrtle Drive,,194-555-0153,6/12/2004 00:00,2-5 Miles
19009,299,Arianna,A,Watson,FALSE,10/24/1950 00:00,M,,M,arianna21@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,678 Acardia Pl,,180-555-0112,7/15/2004 00:00,10+ Miles
19864,547,Isaiah,J,Brooks,FALSE,12/17/1948 00:00,M,,M,isaiah1@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,9353 Creekside Dr.,,886-555-0188,1/2/2004 00:00,10+ Miles
19876,302,Nathan,K,Edwards,FALSE,6/13/1950 00:00,M,,M,nathan31@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,0,1,6050 Camino Ricardo,,463-555-0137,1/2/2004 00:00,2-5 Miles
19877,307,Steve,D,Zheng,FALSE,4/23/1950 00:00,M,,M,steve22@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,525 Sea Point Way,,183-555-0122,3/6/2004 00:00,2-5 Miles
20531,302,James,M,Young,FALSE,3/25/1950 00:00,M,,M,james67@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,4295 Bentley St.,,149-555-0145,5/26/2004 00:00,10+ Miles
20532,312,Joan,D,Watson,FALSE,4/23/1950 00:00,M,,M,joan10@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,8836 D Bel Air Drive,,912-555-0141,6/11/2004 00:00,10+ Miles
20534,325,Dalton,W,Lopez,FALSE,3/13/1950 00:00,M,,M,dalton27@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,7412 N. Civic Drive,,323-555-0179,3/21/2004 00:00,2-5 Miles
20538,642,Hailey,R,Bennett,FALSE,8/16/1951 00:00,M,,M,hailey22@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,3972 Almond Drive,,788-555-0196,4/13/2004 00:00,2-5 Miles
21474,623,Lucas,L,Gray,FALSE,10/22/1948 00:00,M,,M,lucas78@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,8891 Mount Olivet Ct.,,406-555-0184,8/28/2003 00:00,10+ Miles
21784,614,Mackenzie,J,Hernandez,FALSE,10/5/1948 00:00,S,,M,mackenzie39@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,7866 Northridge Ct.,,896-555-0156,11/15/2003 00:00,10+ Miles
21794,315,Alyssa,J,James,FALSE,9/15/1949 00:00,M,,M,alyssa42@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,0,0,9371 Corte Del Sol,,494-555-0178,5/4/2004 00:00,2-5 Miles
21800,311,Heidi,L,Raman,FALSE,9/19/1950 00:00,M,,M,heidi14@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,6975 Olivera Road,,803-555-0117,3/7/2004 00:00,2-5 Miles
22758,539,Katherine,M,Jackson,FALSE,5/20/1948 00:00,S,,M,katherine82@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,0,1,3917 Fern Leaf Lane,,881-555-0135,10/6/2003 00:00,2-5 Miles
22759,631,Julia,A,Ramirez,FALSE,11/21/1948 00:00,M,,M,julia60@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,8371 Marlesta Rd,,207-555-0114,12/20/2003 00:00,10+ Miles
22760,631,Hunter,B,Chen,FALSE,10/4/1948 00:00,M,,M,hunter20@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,0,1,5736 Monument Blvd,,564-555-0137,10/22/2003 00:00,2-5 Miles
22761,635,Eduardo,W,Price,FALSE,9/9/1948 00:00,S,,M,eduardo44@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,9830 Santa Ana Dr.,,737-555-0178,3/21/2004 00:00,10+ Miles
22778,298,Monique,C,Dominguez,FALSE,11/13/1951 00:00,M,,M,monique9@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,711 Sweetwater Drive,,596-555-0179,10/26/2003 00:00,10+ Miles
23717,634,Aidan,A,Griffin,FALSE,3/17/1948 00:00,M,,M,aidan22@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,3720 Maine Ave.,,820-555-0132,11/27/2003 00:00,10+ Miles
23721,315,John,M,Clark,FALSE,7/23/1949 00:00,M,,M,john43@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,0,0,5301 Northwood Drive,,668-555-0134,4/19/2004 00:00,2-5 Miles
23734,548,Melanie,R,Wood,FALSE,6/16/1951 00:00,M,,M,melanie17@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,0,1,9555 Holiday Hills Drive,,170-555-0185,1/15/2004 00:00,2-5 Miles
23736,644,Sydney,M,Rivera,FALSE,12/10/1951 00:00,M,,M,sydney10@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,6102 Corte Poquito,,141-555-0150,11/5/2003 00:00,10+ Miles
24968,547,Dalton,L,Moore,FALSE,2/18/1948 00:00,M,,M,dalton7@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,363 St Paul Way,,218-555-0142,12/29/2003 00:00,10+ Miles
25889,301,Reginald,C,Munoz,FALSE,5/26/1950 00:00,M,,M,reginald14@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,0,1,9622 Precipice Court,,808-555-0181,9/12/2001 00:00,2-5 Miles
25890,302,Chloe,D,Brown,FALSE,9/15/1950 00:00,M,,M,chloe38@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,2944 Wren Ave,,658-555-0137,8/19/2003 00:00,10+ Miles
26510,335,Jack,A,Scott,FALSE,3/18/1949 00:00,S,,M,jack50@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,0,2759 Carrick Ct.,,166-555-0111,11/24/2002 00:00,10+ Miles
26522,641,Logan,T,Thompson,FALSE,9/27/1951 00:00,M,,M,logan67@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,2737 East 27th Street,,703-555-0129,2/7/2004 00:00,10+ Miles
27424,331,Luis,P,Mitchell,FALSE,4/11/1949 00:00,S,,M,luis44@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,0,8605 Avalon Court,,579-555-0178,5/24/2003 00:00,10+ Miles
27426,343,Evan,M,Stewart,FALSE,12/22/1949 00:00,S,,M,evan27@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,5616 Steele Dr.,,456-555-0116,2/5/2004 00:00,10+ Miles
27432,307,Craig,C,Ruiz,FALSE,5/9/1950 00:00,S,,M,craig4@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,144 Castro Street,,195-555-0183,5/15/2004 00:00,10+ Miles
29023,635,Dalton,C,Campbell,FALSE,12/24/1951 00:00,M,,M,dalton41@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,5483 Cornwall Court,,106-555-0177,4/14/2004 00:00,10+ Miles
24677,302,Blake,D,Lee,FALSE,2/15/1950 00:00,M,,M,blake22@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,1,9495 Limewood Place,,535-555-0111,11/15/2003 00:00,2-5 Miles
11213,614,Stephanie,B,Murphy,FALSE,5/14/1949 00:00,S,,M,stephanie11@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,2,5514 Grant Street,,293-555-0151,9/29/2003 00:00,10+ Miles
11214,545,Charles,O,Miller,FALSE,11/7/1949 00:00,S,,M,charles9@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,2,2719 Little Dr,,389-555-0115,2/15/2004 00:00,10+ Miles
11216,547,Jasmine,A,Torres,FALSE,5/20/1950 00:00,S,,M,jasmine32@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,2,8328 San Francisco,,939-555-0130,2/15/2002 00:00,10+ Miles
11217,547,Natalie,P,Adams,FALSE,2/11/1950 00:00,S,,M,natalie58@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,2,6592 Bent Tree Lane,,300-555-0150,2/10/2002 00:00,10+ Miles
11227,310,Marshall,D,Chavez,FALSE,8/12/1951 00:00,S,,M,marshall35@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,2,9022 Estudillo Street,,712-555-0116,2/3/2002 00:00,10+ Miles
11228,316,Ashley,R,Jones,FALSE,4/19/1951 00:00,M,,M,ashley3@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,2,7681 Willow Pass Road,,996-555-0169,4/27/2004 00:00,10+ Miles
12097,65,Sean,L,Allen,FALSE,11/13/1949 00:00,S,,M,sean49@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,2,4895 Cypress Ave.,,109-555-0183,11/22/2003 00:00,10+ Miles
12098,641,Grace,L,Clark,FALSE,10/25/1949 00:00,S,,M,grace18@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,2,5235 Darnett Circle,,135-555-0124,8/2/2003 00:00,10+ Miles
12108,627,James,C,Walker,FALSE,2/23/1950 00:00,M,,M,james96@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,2,9142 Altura Drive,,314-555-0135,5/21/2002 00:00,10+ Miles
12109,641,Morgan,W,Foster,FALSE,3/20/1950 00:00,S,,M,morgan85@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,2,5537 Broadway,,118-555-0119,5/13/2002 00:00,10+ Miles
13236,300,Robert,B,Wang,FALSE,5/25/1948 00:00,M,,M,robert36@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,2,394 West Hook Road,,641-555-0146,4/22/2004 00:00,10+ Miles
13372,648,Isaac,R,Edwards,FALSE,11/28/1948 00:00,M,,M,isaac24@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,2,9421 South Royal Links,,132-555-0164,8/8/2003 00:00,10+ Miles
13373,300,Michelle,L,Murphy,FALSE,3/4/1948 00:00,S,,M,michelle15@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,2,2104 Grading Way,,331-555-0144,10/2/2003 00:00,10+ Miles
13374,302,Marco,M,Martinez,FALSE,5/20/1948 00:00,M,,M,marco18@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,0,2,3917 Fern Leaf Lane,,143-555-0120,4/15/2004 00:00,2-5 Miles
13376,311,Jerry,D,Rai,FALSE,9/3/1948 00:00,M,,M,jerry19@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,2,3576 Silver Cypress Ct.,,607-555-0170,3/29/2004 00:00,2-5 Miles
13383,536,Natalie,J,Wright,FALSE,10/3/1950 00:00,S,,M,natalie63@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,2,6075 Olive Hill,,996-555-0114,8/3/2002 00:00,10+ Miles
13384,611,Mario,T,Ashe,FALSE,10/25/1950 00:00,S,,M,mario21@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,2,1809 Candellero Dr.,,763-555-0114,8/7/2002 00:00,10+ Miles
13385,618,Danielle,M,Cook,FALSE,11/27/1950 00:00,S,,M,danielle24@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,2,8305 California St.,,140-555-0112,8/26/2002 00:00,10+ Miles
13386,543,Samuel,R,Patterson,FALSE,1/26/1950 00:00,M,,M,samuel9@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,0,2,3260 Marsh Meadow Way,,668-555-0143,4/4/2004 00:00,2-5 Miles
13399,326,Edward,A,Young,FALSE,3/21/1951 00:00,M,,M,edward47@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,0,2,9529 North Park Court,,385-555-0122,5/11/2004 00:00,2-5 Miles
13400,326,Julia,B,Thomas,FALSE,8/12/1951 00:00,M,,M,julia33@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,0,2,9424 Athens Circle,,142-555-0167,8/29/2002 00:00,2-5 Miles
14401,548,Jose,P,Kumar,FALSE,3/9/1949 00:00,M,,M,jose22@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,0,2,9896 White Dr,,121-555-0117,11/23/2003 00:00,2-5 Miles
14402,642,Hailey,J,Parker,FALSE,5/21/1949 00:00,S,,M,hailey50@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,2,8739 Twinview Drive,,213-555-0169,7/3/2004 00:00,10+ Miles
14404,607,Rachel,T,Davis,FALSE,9/27/1950 00:00,S,,M,rachel7@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,2,4385 Claudia Dr.,,173-555-0185,8/26/2003 00:00,2-5 Miles
14405,609,Dylan,S,Walker,FALSE,6/1/1950 00:00,M,,M,dylan53@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,2,9698 N Lucile Lane,,771-555-0123,3/24/2004 00:00,2-5 Miles
14413,307,Rachel,K,Patterson,FALSE,2/15/1951 00:00,M,,M,rachel58@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,2,6187 Barquentine Court,,220-555-0196,4/25/2003 00:00,2-5 Miles
14415,337,William,C,Davis,FALSE,11/16/1951 00:00,M,,M,william21@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,2,2477 Everett Court,,470-555-0162,4/17/2003 00:00,2-5 Miles
15326,307,Todd,J,Zheng,FALSE,9/17/1948 00:00,M,,M,todd18@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,2,8885 Partridge Dr.,,701-555-0178,2/14/2004 00:00,2-5 Miles
15331,542,Jacob,M,Taylor,FALSE,8/26/1949 00:00,M,,M,jacob8@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,2,1019 Kenwal Rd.,,927-555-0155,10/25/2003 00:00,2-5 Miles
15332,637,Jason,F,Sharma,FALSE,4/8/1949 00:00,M,,M,jason27@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,2,6927 Ricardo Drive,,785-555-0118,5/30/2004 00:00,10+ Miles
15342,311,Ashlee,L,Raji,FALSE,4/21/1951 00:00,M,,M,ashlee5@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,2,6177 Arleda Lane,,440-555-0114,10/17/2002 00:00,2-5 Miles
15901,616,Taylor,D,Bryant,FALSE,2/27/1950 00:00,S,,M,taylor42@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,0,2,2812 Mazatlan,,804-555-0174,5/6/2003 00:00,2-5 Miles
15902,632,Robert,J,Diaz,FALSE,4/25/1950 00:00,M,,M,robert33@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,2,6161 Sanders St.,,694-555-0162,5/6/2003 00:00,2-5 Miles
15908,329,David,M,Wilson,FALSE,9/20/1951 00:00,M,,M,david65@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,2,3627 Creekside Drive,,280-555-0123,5/30/2003 00:00,10+ Miles
15909,334,Cassidy,W,Ross,FALSE,9/7/1951 00:00,M,,M,cassidy4@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,2,5339 Eagle Peak Avenue,,612-555-0162,5/25/2003 00:00,10+ Miles
16803,633,Marcus,L,Peterson,FALSE,7/21/1949 00:00,M,,M,marcus80@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,0,2,9360 S. Fifth St.,,655-555-0183,7/18/2003 00:00,2-5 Miles
17150,545,Wyatt,R,Wright,FALSE,8/5/1949 00:00,M,,M,wyatt30@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,2,1803 Olive Hill,,142-555-0117,12/20/2003 00:00,2-5 Miles
17151,633,Jasmine,A,Alexander,FALSE,7/21/1949 00:00,S,,M,jasmine58@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,2,9777 Mozden Lane,,617-555-0190,7/31/2004 00:00,10+ Miles
17152,553,Jack,L,Wang,FALSE,11/7/1949 00:00,S,,M,jack25@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,2,6046 Dale Pl,,387-555-0167,2/2/2004 00:00,10+ Miles
18085,310,Christy,U,Nath,FALSE,8/19/1948 00:00,S,,M,christy36@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,0,2,5288 Carletto Drive,,980-555-0120,3/30/2004 00:00,2-5 Miles
18086,311,Jaclyn,R,Zeng,FALSE,10/8/1948 00:00,S,,M,jaclyn23@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,2,5665 Myrtle Drive,,979-555-0180,3/14/2004 00:00,2-5 Miles
18093,548,Grace,M,Johnson,FALSE,11/5/1949 00:00,S,,M,grace0@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,2,4167 Green Leaf Drive,,761-555-0113,12/18/2003 00:00,10+ Miles
18110,337,Austin,B,Li,FALSE,5/24/1951 00:00,M,,M,austin23@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,2,4982 Ultra Way,,905-555-0149,8/7/2003 00:00,10+ Miles
19017,310,Zoe,L,Brooks,FALSE,9/11/1951 00:00,M,,M,zoe1@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,2,1567 W Lake Drive,,678-555-0110,5/8/2004 00:00,10+ Miles
19865,553,Hailey,D,Butler,FALSE,2/5/1948 00:00,M,,M,hailey34@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,2,3936 Cleveland Rd.,,783-555-0174,10/6/2003 00:00,2-5 Miles
19866,307,Martin,P,Patel,FALSE,6/17/1948 00:00,M,,M,martin8@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,2,5728 Benedict Ct.,,995-555-0197,3/31/2004 00:00,10+ Miles
19867,307,Juan,J,Sanchez,FALSE,12/20/1948 00:00,M,,M,juan28@adventure-works.com,"$60,000 ",2,1,Partial College,Professional,1,2,1084 Meadow Glen Way,,890-555-0159,10/31/2003 00:00,2-5 Miles
